country,sex,age,marriage_duration,n_children,n_broughtup_children,education,material_status,religion,religiousity,pension,mrq,kansas,age_at_marriage
Russia,male,25,1,0,0,4,3,11.0,4,5,1.2222222222222223,5.666666666666667,24
Russia,male,26,6,0,0,4,2,11.0,4,3,1.5555555555555556,6.333333333333333,20
Russia,male,30,5,1,1,3,3,11.0,4,4,1.5555555555555556,5.0,25
Russia,female,25,2,2,2,5,2,11.0,6,4,1.8888888888888888,3.0,23
Russia,female,43,18,2,2,5,3,11.0,4,4,1.3333333333333333,5.0,25
Russia,female,55,23,1,1,5,3,11.0,4,7,1.3333333333333333,5.666666666666667,32
Russia,male,37,18,2,2,5,3,11.0,4,6,1.3333333333333333,7.0,19
Russia,female,46,27,2,1,3,3,11.0,3,4,1.2222222222222223,6.0,19
Russia,female,43,23,2,2,3,3,11.0,4,5,1.1111111111111112,7.0,20
Russia,female,47,8,2,2,3,3,11.0,4,7,1.2222222222222223,6.0,39
Russia,female,49,21,1,1,5,3,11.0,4,7,2.3333333333333335,2.6666666666666665,28
Russia,female,25,1,0,0,5,2,11.0,5,7,1.1111111111111112,7.0,24
Russia,female,60,39,1,1,3,3,11.0,5,6,1.3333333333333333,6.666666666666667,21
Russia,female,42,22,1,1,3,3,11.0,5,6,1.4444444444444444,5.0,20
Russia,female,32,6,0,0,5,2,11.0,5,6,1.2222222222222223,5.666666666666667,26
Russia,male,46,23,2,2,2,3,11.0,4,3,1.1111111111111112,7.0,23
Russia,female,56,19,2,0,2,2,11.0,4,3,2.888888888888889,1.6666666666666667,37
Russia,female,84,65,2,0,3,3,11.0,3,4,2.5555555555555554,4.333333333333333,19
Russia,female,35,13,0,0,5,3,11.0,5,4,1.2222222222222223,6.0,22
Russia,male,87,65,2,0,5,1,11.0,3,2,1.5555555555555556,3.6666666666666665,22
Russia,female,25,1,0,0,5,3,11.0,4,5,1.1111111111111112,7.0,24
Russia,female,25,1,0,0,5,4,11.0,5,6,1.0,7.0,24
Russia,female,30,2,0,0,5,5,11.0,4,2,2.4444444444444446,4.333333333333333,28
Russia,male,38,4,0,0,5,4,11.0,5,6,1.2222222222222223,7.0,34
Russia,male,40,19,3,3,5,3,11.0,3,2,1.1111111111111112,6.666666666666667,21
Russia,female,55,32,1,1,5,3,11.0,4,7,2.2222222222222223,4.666666666666667,23
Russia,male,70,41,1,0,5,3,11.0,4,1,1.3333333333333333,5.0,29
Russia,female,54,33,2,0,3,3,11.0,4,4,1.8888888888888888,4.0,21
Russia,female,59,40,2,2,3,4,11.0,1,4,1.0,7.0,19
Russia,male,57,32,1,1,5,3,11.0,4,2,1.2222222222222223,7.0,25
Russia,female,34,12,2,2,5,3,11.0,4,4,3.6666666666666665,1.0,22
Russia,male,56,30,2,0,5,3,11.0,2,5,2.0,6.0,26
Russia,male,60,40,2,2,3,4,11.0,1,4,1.0,7.0,20
Russia,male,25,1,0,0,5,3,11.0,6,3,1.1111111111111112,7.0,24
Russia,male,30,1,1,1,3,3,11.0,2,4,1.4444444444444444,4.666666666666667,29
Russia,male,29,4,0,0,2,3,11.0,4,4,1.1111111111111112,6.0,25
Russia,female,28,2,1,1,5,2,11.0,5,7,1.4444444444444444,6.0,26
Russia,female,56,36,2,1,5,3,11.0,3,5,1.8888888888888888,4.666666666666667,20
Russia,female,33,2,0,0,5,2,11.0,5,6,1.2222222222222223,6.0,31
Russia,female,26,2,0,0,5,4,11.0,3,5,1.5555555555555556,6.0,24
Russia,female,29,3,1,1,5,3,11.0,4,5,1.3333333333333333,6.0,26
Russia,male,33,9,2,2,5,2,11.0,1,4,1.2222222222222223,5.666666666666667,24
Russia,female,27,3,0,0,3,3,11.0,5,4,1.2222222222222223,6.0,24
Russia,male,25,1,0,0,5,2,11.0,5,7,1.1111111111111112,7.0,24
Russia,female,37,18,2,2,3,2,11.0,3,7,1.4444444444444444,7.0,19
Russia,female,25,3,0,0,5,4,11.0,5,5,1.4444444444444444,6.0,22
Russia,male,27,1,0,0,5,2,11.0,4,4,1.1111111111111112,6.666666666666667,26
Russia,male,72,35,2,0,5,3,11.0,4,5,1.4444444444444444,4.0,37
Russia,male,25,3,0,0,5,3,11.0,5,4,1.0,6.666666666666667,22
Russia,male,61,2,2,1,5,3,11.0,4,7,1.3333333333333333,6.0,59
Russia,female,50,30,3,3,5,2,11.0,4,7,2.0,5.333333333333333,20
Russia,male,26,7,2,2,5,2,11.0,5,5,1.2222222222222223,2.0,19
Russia,female,45,22,1,1,5,3,11.0,3,3,3.3333333333333335,2.0,23
Russia,female,50,17,2,2,5,3,11.0,5,4,2.3333333333333335,5.0,33
Russia,female,42,17,1,1,5,3,11.0,4,3,2.3333333333333335,4.0,25
Russia,female,23,1,0,0,5,3,11.0,5,6,1.5555555555555556,6.0,22
Russia,male,65,29,1,1,5,3,11.0,1,5,1.4444444444444444,6.333333333333333,36
Russia,female,52,34,2,2,2,3,11.0,4,2,3.4444444444444446,3.0,18
Russia,female,38,6,1,1,5,4,11.0,4,7,3.4444444444444446,3.0,32
Russia,male,61,22,2,1,5,3,11.0,4,7,2.6666666666666665,6.0,39
Russia,female,31,10,1,1,5,3,11.0,2,7,1.4444444444444444,6.0,21
Russia,male,24,1,0,4,5,3,11.0,5,7,1.7777777777777777,6.0,23
Russia,female,30,3,1,2,5,2,11.0,1,6,1.2222222222222223,6.0,27
Russia,male,24,3,1,1,3,4,11.0,4,7,1.0,7.0,21
Russia,male,27,5,1,1,5,4,11.0,4,7,1.1111111111111112,6.666666666666667,22
Russia,male,46,18,2,0,5,5,11.0,4,4,1.5555555555555556,5.333333333333333,28
Russia,female,64,29,1,1,5,2,11.0,1,7,1.6666666666666667,4.666666666666667,35
Russia,male,24,1,0,0,5,3,11.0,2,5,1.0,6.333333333333333,23
Russia,male,36,7,1,1,5,3,11.0,3,7,1.7777777777777777,5.0,29
Russia,male,31,5,1,1,5,2,11.0,4,4,1.2222222222222223,5.0,26
Russia,female,26,5,1,1,5,2,11.0,4,2,1.1111111111111112,7.0,21
Russia,male,40,20,1,1,5,3,11.0,4,5,2.111111111111111,4.0,20
Russia,male,24,2,0,0,5,2,11.0,4,2,2.3333333333333335,5.0,22
Russia,male,35,12,2,2,5,2,11.0,4,5,1.3333333333333333,6.666666666666667,23
Russia,female,28,2,0,0,5,3,11.0,4,5,1.0,6.333333333333333,26
Russia,female,27,7,0,0,5,3,11.0,1,7,1.0,7.0,20
Russia,female,58,29,2,2,5,3,11.0,5,6,1.3333333333333333,6.0,29
Russia,female,44,12,0,0,5,3,11.0,4,6,1.1111111111111112,6.0,32
Russia,female,25,2,0,0,5,3,11.0,5,5,1.4444444444444444,6.0,23
Russia,female,68,35,1,1,5,4,11.0,6,7,2.2222222222222223,4.666666666666667,33
Russia,male,56,23,3,1,5,4,11.0,1,7,1.1111111111111112,5.666666666666667,33
Russia,female,72,50,1,0,5,4,11.0,4,6,1.1111111111111112,7.0,22
Russia,female,42,18,2,2,5,2,11.0,4,4,1.4444444444444444,5.0,24
Russia,male,48,24,2,2,5,3,11.0,1,6,2.4444444444444446,3.6666666666666665,24
Russia,male,50,29,1,0,5,2,11.0,4,2,1.1111111111111112,6.333333333333333,21
Russia,male,44,2,5,2,5,2,11.0,1,7,1.3333333333333333,5.0,42
Russia,male,23,2,0,1,5,2,11.0,1,7,1.7777777777777777,4.666666666666667,21
Russia,male,21,3,0,0,4,3,11.0,1,4,1.5555555555555556,5.0,18
Russia,female,54,33,2,0,3,3,11.0,3,6,1.6666666666666667,4.0,21
Russia,female,34,14,2,2,5,3,11.0,4,4,1.1111111111111112,5.0,20
Russia,male,51,23,1,1,5,4,11.0,1,4,1.3333333333333333,7.0,28
Russia,male,28,2,1,1,5,3,11.0,4,5,1.2222222222222223,6.0,26
Russia,female,53,23,2,2,3,3,11.0,4,4,2.2222222222222223,3.0,30
Russia,female,28,2,1,1,5,3,11.0,4,7,1.0,6.0,26
Russia,male,26,1,0,0,5,2,11.0,2,5,1.1111111111111112,6.0,25
Russia,male,27,7,1,1,5,3,11.0,4,4,1.1111111111111112,5.666666666666667,20
Russia,male,47,23,1,1,3,3,11.0,3,3,3.2222222222222223,2.6666666666666665,24
Russia,female,29,6,1,1,5,3,11.0,4,4,1.4444444444444444,6.333333333333333,23
Russia,male,58,33,2,1,5,3,11.0,4,1,1.6666666666666667,4.0,25
Russia,female,32,11,1,1,5,3,11.0,4,4,2.4444444444444446,3.6666666666666665,21
Russia,male,28,4,1,1,5,3,11.0,5,6,1.2222222222222223,4.666666666666667,24
Russia,male,25,2,1,1,5,2,11.0,1,7,1.0,6.0,23
Russia,female,26,3,0,0,5,2,11.0,3,5,1.2222222222222223,6.333333333333333,23
Russia,male,30,6,1,1,5,4,11.0,1,4,1.2222222222222223,6.0,24
Russia,male,61,26,2,0,5,3,11.0,4,5,1.0,6.0,35
Russia,female,26,1,0,0,5,2,11.0,4,3,1.0,6.333333333333333,25
Russia,female,27,5,1,1,5,3,11.0,2,2,1.5555555555555556,5.666666666666667,22
Russia,female,26,5,1,1,5,1,11.0,4,5,1.2222222222222223,5.0,21
Russia,male,40,20,1,0,3,3,11.0,4,4,1.8888888888888888,5.0,20
Russia,female,30,2,1,1,5,3,11.0,2,7,1.4444444444444444,5.666666666666667,28
Russia,male,38,16,1,1,3,3,11.0,3,6,1.2222222222222223,7.0,22
Russia,female,24,1,0,0,5,2,11.0,4,4,1.0,7.0,23
Russia,female,37,18,1,1,5,2,11.0,4,6,1.4444444444444444,5.0,19
Russia,female,24,3,0,0,5,3,11.0,1,7,1.7777777777777777,4.0,21
Russia,male,28,4,0,0,3,2,11.0,1,7,2.6666666666666665,6.666666666666667,24
Russia,male,24,3,0,1,5,1,11.0,5,2,1.0,6.333333333333333,21
Russia,female,43,16,1,1,2,3,11.0,4,7,3.0,3.3333333333333335,27
Russia,male,22,1,1,1,5,3,11.0,5,6,1.1111111111111112,7.0,21
Russia,male,47,27,2,1,5,2,11.0,1,4,1.0,7.0,20
Russia,male,37,7,2,2,5,2,11.0,1,5,1.1111111111111112,5.666666666666667,30
Russia,male,31,10,1,1,3,3,11.0,3,4,1.3333333333333333,7.0,21
Russia,male,25,2,0,0,5,3,11.0,4,6,1.0,6.0,23
Russia,male,29,2,0,0,5,3,11.0,3,5,1.3333333333333333,6.0,27
Russia,male,26,2,1,1,5,3,11.0,4,4,1.1111111111111112,6.0,24
Russia,male,30,1,0,0,5,1,11.0,4,4,1.0,6.0,29
Russia,female,26,2,0,0,5,2,11.0,4,4,1.0,5.333333333333333,24
Russia,female,26,1,0,0,5,2,11.0,1,6,1.6666666666666667,6.0,25
Russia,male,25,1,0,0,5,2,11.0,3,6,1.2222222222222223,6.0,24
Russia,male,65,37,2,0,5,3,11.0,3,7,2.0,6.0,28
Russia,male,24,1,0,0,4,3,11.0,4,5,1.1111111111111112,7.0,23
Russia,female,24,1,0,0,5,3,11.0,1,4,1.0,6.333333333333333,23
Russia,male,59,38,1,2,3,4,11.0,4,6,1.1111111111111112,7.0,21
Russia,female,26,3,0,0,5,3,11.0,5,5,1.1111111111111112,7.0,23
Russia,female,24,1,0,0,5,3,11.0,4,4,1.2222222222222223,5.666666666666667,23
Russia,male,26,1,0,0,5,3,11.0,4,3,1.1111111111111112,6.666666666666667,25
Russia,female,55,36,2,0,5,3,11.0,3,4,1.5555555555555556,5.666666666666667,19
Russia,male,40,18,2,2,3,3,11.0,1,7,2.5555555555555554,4.333333333333333,22
Russia,female,23,1,1,1,5,3,11.0,3,7,1.5555555555555556,6.333333333333333,22
Russia,female,23,1,0,0,5,3,11.0,4,7,1.6666666666666667,6.666666666666667,22
Russia,female,19,0,0,0,5,1,11.0,1,7,1.0,7.0,19
Russia,female,58,10,2,0,2,3,11.0,5,7,1.4444444444444444,6.0,48
Russia,female,39,20,1,0,2,3,11.0,2,7,1.5555555555555556,6.0,19
Russia,female,49,29,1,0,5,3,11.0,2,7,1.0,7.0,20
Russia,male,29,2,0,0,5,3,11.0,6,6,1.4444444444444444,6.0,27
Russia,female,27,5,0,0,5,1,11.0,4,5,1.3333333333333333,7.0,22
Russia,male,21,3,0,0,4,3,11.0,3,6,2.2222222222222223,5.0,18
Russia,female,32,1,0,0,5,3,11.0,4,3,1.6666666666666667,7.0,31
Russia,female,27,1,0,0,5,2,11.0,1,4,1.4444444444444444,5.666666666666667,26
Russia,female,39,18,2,2,2,3,11.0,5,7,2.6666666666666665,3.0,21
Russia,female,25,2,1,1,5,3,11.0,1,4,1.0,7.0,23
Russia,male,29,4,1,1,5,2,11.0,2,7,1.1111111111111112,6.666666666666667,25
Russia,male,52,29,1,1,5,3,11.0,2,6,2.2222222222222223,5.0,23
Russia,female,58,24,1,0,5,4,6.0,1,3,1.1111111111111112,6.666666666666667,34
Russia,female,34,12,1,1,4,2,6.0,4,4,1.4444444444444444,5.333333333333333,22
Russia,male,65,40,1,0,3,3,6.0,1,2,1.3333333333333333,7.0,25
Russia,male,21,1,0,0,4,1,6.0,4,4,1.0,6.666666666666667,20
Russia,male,40,18,1,1,5,3,6.0,1,4,1.1111111111111112,7.0,22
Russia,male,50,28,2,1,5,2,6.0,1,5,1.0,6.333333333333333,22
Russia,female,28,4,0,0,5,3,6.0,1,5,1.0,6.333333333333333,24
Russia,male,59,30,2,2,5,2,6.0,6,6,1.1111111111111112,7.0,29
Russia,male,40,17,1,1,5,4,6.0,1,5,2.3333333333333335,4.0,23
Russia,male,54,32,2,1,5,4,6.0,1,4,2.111111111111111,5.333333333333333,22
Russia,male,43,22,2,2,2,3,6.0,1,6,1.3333333333333333,7.0,21
Russia,male,44,18,2,2,5,3,6.0,1,4,1.3333333333333333,6.333333333333333,26
Russia,male,37,6,1,1,5,4,6.0,1,7,3.111111111111111,3.3333333333333335,31
Russia,male,43,18,2,2,5,2,6.0,1,7,2.4444444444444446,5.666666666666667,25
Russia,female,50,28,2,1,5,2,6.0,1,6,1.0,6.333333333333333,22
Russia,male,73,50,1,0,5,4,6.0,1,7,1.1111111111111112,7.0,23
Russia,male,40,11,2,2,5,3,6.0,1,7,2.3333333333333335,5.333333333333333,29
Russia,male,53,21,1,1,5,2,6.0,6,1,1.3333333333333333,5.0,32
Russia,male,62,40,1,0,2,3,6.0,5,4,3.2222222222222223,3.6666666666666665,22
Russia,male,23,1,0,0,5,3,6.0,1,7,1.2222222222222223,6.333333333333333,22
Russia,male,50,20,1,1,5,3,6.0,1,7,1.3333333333333333,6.0,30
Russia,male,25,1,1,1,5,3,6.0,2,3,1.0,7.0,24
Russia,male,49,27,2,1,5,3,6.0,1,5,2.2222222222222223,3.3333333333333335,22
Russia,male,26,4,0,0,5,2,6.0,1,6,1.4444444444444444,5.666666666666667,22
Russia,male,49,16,1,1,5,3,6.0,1,5,1.2222222222222223,7.0,33
Russia,female,25,6,2,2,5,4,6.0,2,5,2.2222222222222223,2.3333333333333335,19
Russia,female,28,5,0,0,5,3,6.0,1,4,1.3333333333333333,6.333333333333333,23
Russia,male,30,4,0,0,5,3,6.0,3,1,1.3333333333333333,6.333333333333333,26
Russia,female,39,16,1,1,5,2,6.0,1,4,1.4444444444444444,6.333333333333333,23
Russia,male,31,6,1,5,5,1,3.0,1,1,1.0,7.0,25
Russia,male,24,2,2,5,3,1,3.0,5,2,1.8888888888888888,7.0,22
Russia,male,36,12,2,2,5,3,5.0,4,4,1.8888888888888888,6.0,24
Russia,male,50,20,1,1,5,3,5.0,3,5,1.7777777777777777,5.0,30
Russia,male,29,6,1,1,5,3,5.0,3,5,1.0,7.0,23
Russia,male,43,13,2,2,4,3,5.0,7,7,1.0,7.0,30
Russia,male,28,6,0,0,5,3,5.0,6,7,1.0,7.0,22
Russia,male,29,4,0,0,5,3,12.0,5,4,1.0,5.0,25
Russia,female,47,27,2,1,5,2,10.0,1,5,2.0,4.0,20
Russia,male,27,1,0,0,4,3,10.0,4,7,1.3333333333333333,5.666666666666667,26
Russia,male,28,3,1,1,5,2,10.0,1,5,1.3333333333333333,6.0,25
Russia,female,51,25,1,1,5,2,,4,5,1.7777777777777777,5.0,26
Russia,female,30,6,1,1,5,3,,4,7,1.2222222222222223,7.0,24
Russia,female,26,2,1,1,5,2,,4,4,1.0,5.666666666666667,24
Russia,male,36,3,0,0,5,3,,4,6,1.0,6.0,33
Russia,male,36,9,1,1,5,2,,7,1,1.0,6.0,27
Russia,male,23,1,0,0,5,3,,7,3,1.3333333333333333,5.666666666666667,22
Russia,female,34,4,2,2,4,2,,5,4,1.2222222222222223,6.0,30
Russia,female,37,19,2,2,3,3,,4,4,1.6666666666666667,6.666666666666667,18
Russia,male,60,27,2,0,2,3,,4,7,1.2222222222222223,6.666666666666667,33
Russia,female,57,38,1,2,3,4,,4,6,1.1111111111111112,7.0,19
Russia,female,57,27,0,0,4,4,,4,4,1.7777777777777777,4.0,30
Russia,male,26,4,0,0,5,2,,2,6,1.3333333333333333,6.333333333333333,22
Russia,male,39,19,2,2,3,4,,4,4,1.1111111111111112,7.0,20
Russia,male,28,6,1,1,4,3,,2,3,1.6666666666666667,5.0,22
Saudi Arabia,female,35,10,3,3,5,1,4.0,5,3,3.111111111111111,2.0,25
Saudi Arabia,male,34,3,2,2,3,4,4.0,7,3,1.7777777777777777,4.0,31
Saudi Arabia,male,30,2,0,0,5,2,4.0,7,3,2.3333333333333335,4.0,28
Saudi Arabia,female,37,17,4,4,4,2,4.0,6,2,2.6666666666666665,4.0,20
Saudi Arabia,female,39,14,5,5,5,3,4.0,5,4,3.0,4.0,25
Saudi Arabia,female,42,14,5,5,5,3,4.0,5,2,3.111111111111111,4.0,28
Saudi Arabia,male,36,8,3,3,5,1,4.0,7,3,2.111111111111111,4.666666666666667,28
Saudi Arabia,male,45,18,4,4,5,3,4.0,6,3,2.111111111111111,4.666666666666667,27
Saudi Arabia,female,55,37,2,2,1,1,4.0,5,2,2.111111111111111,4.333333333333333,18
Saudi Arabia,male,51,24,3,4,5,1,4.0,7,1,2.6666666666666665,4.333333333333333,27
Saudi Arabia,male,31,12,2,2,5,2,4.0,7,4,2.7777777777777777,4.666666666666667,19
Saudi Arabia,male,35,8,3,3,4,3,4.0,6,3,1.8888888888888888,5.0,27
Saudi Arabia,male,33,10,4,4,5,3,4.0,6,3,2.5555555555555554,5.0,23
Saudi Arabia,female,39,17,2,2,5,3,4.0,6,1,1.5555555555555556,5.333333333333333,22
Saudi Arabia,female,23,2,1,1,5,1,4.0,7,2,2.2222222222222223,5.333333333333333,21
Saudi Arabia,female,28,7,1,1,3,2,4.0,6,2,1.4444444444444444,5.666666666666667,21
Saudi Arabia,female,28,10,2,2,5,2,4.0,6,2,1.4444444444444444,6.0,18
Saudi Arabia,male,34,4,0,0,5,2,4.0,6,1,1.4444444444444444,6.0,30
Saudi Arabia,female,40,23,6,6,5,2,4.0,7,4,2.0,6.0,17
Saudi Arabia,female,41,32,4,4,5,3,4.0,5,4,2.3333333333333335,6.0,9
Saudi Arabia,female,42,20,0,0,5,3,4.0,7,1,2.4444444444444446,6.0,22
Saudi Arabia,female,36,12,4,4,5,3,4.0,6,2,1.5555555555555556,6.333333333333333,24
Saudi Arabia,male,70,40,1,1,5,1,4.0,6,2,1.7777777777777777,6.333333333333333,30
Saudi Arabia,female,27,5,2,2,3,3,4.0,6,3,1.7777777777777777,6.333333333333333,22
Saudi Arabia,female,33,11,4,4,5,1,4.0,7,3,1.2222222222222223,6.666666666666667,22
Saudi Arabia,male,37,5,2,2,3,2,4.0,7,1,1.0,5.0,32
Saudi Arabia,male,40,10,2,2,5,3,4.0,7,1,2.111111111111111,5.333333333333333,30
Saudi Arabia,male,24,1,0,0,5,2,4.0,6,1,3.111111111111111,5.333333333333333,23
Saudi Arabia,female,47,25,0,0,3,3,4.0,6,4,2.4444444444444446,5.0,22
Saudi Arabia,female,43,28,8,1,2,3,4.0,5,3,1.0,6.666666666666667,15
Saudi Arabia,female,22,3,0,0,5,3,4.0,7,3,1.8888888888888888,6.666666666666667,19
Saudi Arabia,male,28,1,1,1,3,3,4.0,6,1,1.0,7.0,27
Saudi Arabia,female,40,26,4,4,4,2,4.0,6,2,1.0,7.0,14
Saudi Arabia,male,35,1,0,0,5,3,4.0,7,1,1.1111111111111112,7.0,34
Saudi Arabia,male,31,8,0,0,5,2,4.0,7,3,1.1111111111111112,7.0,23
Saudi Arabia,female,25,5,2,2,5,1,4.0,6,1,1.2222222222222223,7.0,20
Saudi Arabia,male,40,18,4,4,3,3,4.0,6,1,1.2222222222222223,7.0,22
Saudi Arabia,female,31,10,1,1,5,4,4.0,7,4,1.3333333333333333,7.0,21
Saudi Arabia,female,36,12,4,4,5,2,4.0,7,2,1.3333333333333333,7.0,24
Saudi Arabia,female,36,11,5,5,5,2,4.0,7,3,1.5555555555555556,7.0,25
Saudi Arabia,male,27,1,0,0,5,3,4.0,7,2,1.8888888888888888,7.0,26
Saudi Arabia,female,37,21,5,5,5,1,4.0,7,4,2.3333333333333335,7.0,16
Saudi Arabia,female,28,5,1,1,5,2,4.0,7,4,1.6666666666666667,4.666666666666667,23
Saudi Arabia,female,34,10,4,4,5,3,4.0,6,2,1.8888888888888888,4.333333333333333,24
Saudi Arabia,female,42,23,5,5,5,3,4.0,5,2,3.0,4.0,19
Saudi Arabia,male,40,10,4,4,5,2,4.0,6,1,3.0,3.3333333333333335,30
Saudi Arabia,female,48,26,6,6,5,1,4.0,6,4,1.6666666666666667,5.0,22
Saudi Arabia,female,29,12,4,4,5,2,4.0,6,1,1.7777777777777777,6.333333333333333,17
Saudi Arabia,female,38,10,3,3,5,2,4.0,6,2,2.2222222222222223,6.0,28
Saudi Arabia,female,39,10,4,4,5,3,4.0,6,1,3.0,2.3333333333333335,29
Saudi Arabia,female,25,3,1,1,5,2,4.0,7,2,1.6666666666666667,5.666666666666667,22
Saudi Arabia,female,45,21,6,6,5,2,4.0,6,4,2.4444444444444446,5.333333333333333,24
Saudi Arabia,male,43,20,5,5,4,2,4.0,7,2,2.0,5.666666666666667,23
Saudi Arabia,male,55,30,2,2,5,1,4.0,7,2,2.3333333333333335,6.333333333333333,25
Saudi Arabia,female,33,9,3,3,5,3,4.0,5,2,2.6666666666666665,6.333333333333333,24
Saudi Arabia,female,35,18,5,5,4,3,4.0,6,2,1.7777777777777777,6.666666666666667,17
Saudi Arabia,female,28,5,2,2,5,3,4.0,6,1,1.5555555555555556,4.666666666666667,23
Saudi Arabia,female,37,15,4,4,5,1,4.0,7,3,1.3333333333333333,6.0,22
Saudi Arabia,female,37,18,4,4,5,3,4.0,7,1,2.111111111111111,6.0,19
Saudi Arabia,female,26,16,5,5,5,1,4.0,7,1,1.4444444444444444,7.0,10
Saudi Arabia,female,36,9,2,2,5,4,4.0,6,3,1.5555555555555556,7.0,27
Saudi Arabia,female,35,15,4,4,5,3,4.0,7,3,2.5555555555555554,6.0,20
Saudi Arabia,female,42,20,3,3,5,3,4.0,6,3,2.2222222222222223,4.666666666666667,22
Saudi Arabia,female,27,4,2,2,5,2,4.0,6,1,2.4444444444444446,5.666666666666667,23
Saudi Arabia,female,35,13,4,4,5,3,4.0,5,3,2.7777777777777777,4.0,22
Saudi Arabia,female,30,9,3,3,5,3,4.0,7,3,2.3333333333333335,5.666666666666667,21
Saudi Arabia,female,32,10,2,2,5,2,4.0,7,3,1.4444444444444444,6.0,22
Saudi Arabia,male,50,20,2,2,5,2,4.0,6,2,2.6666666666666665,4.0,30
Saudi Arabia,female,30,4,2,2,3,3,4.0,7,2,1.5555555555555556,6.333333333333333,26
Saudi Arabia,female,35,12,3,3,5,3,4.0,7,4,2.6666666666666665,5.0,23
Saudi Arabia,male,28,5,3,3,5,3,4.0,7,2,2.0,7.0,23
Saudi Arabia,male,30,3,1,1,5,3,4.0,6,2,1.3333333333333333,6.333333333333333,27
Saudi Arabia,male,24,4,1,1,4,2,4.0,7,1,1.0,7.0,20
Saudi Arabia,male,40,15,3,3,5,2,4.0,7,1,1.2222222222222223,7.0,25
Saudi Arabia,female,34,15,3,3,5,3,4.0,6,4,1.2222222222222223,7.0,19
Saudi Arabia,male,26,2,1,1,5,3,4.0,7,1,2.111111111111111,7.0,24
Saudi Arabia,female,44,27,4,4,5,2,4.0,7,1,2.7777777777777777,1.3333333333333333,17
Saudi Arabia,female,26,5,2,2,5,3,4.0,6,3,2.111111111111111,3.6666666666666665,21
Saudi Arabia,male,37,7,2,2,5,3,4.0,7,1,3.4444444444444446,3.6666666666666665,30
Saudi Arabia,female,30,5,3,3,5,2,4.0,6,2,1.4444444444444444,7.0,25
Saudi Arabia,female,31,13,3,3,4,1,4.0,7,1,1.4444444444444444,6.333333333333333,18
Saudi Arabia,female,32,12,4,4,4,2,4.0,7,1,2.2222222222222223,6.0,20
Saudi Arabia,female,25,4,2,2,5,3,4.0,7,1,3.0,1.6666666666666667,21
Saudi Arabia,male,33,3,1,1,5,2,4.0,6,1,1.2222222222222223,6.0,30
Saudi Arabia,female,33,12,3,3,5,2,4.0,7,3,2.111111111111111,5.666666666666667,21
Saudi Arabia,male,34,5,2,2,5,2,4.0,6,2,1.8888888888888888,4.0,29
Saudi Arabia,male,32,1,0,0,4,3,4.0,6,4,2.0,4.0,31
Saudi Arabia,female,47,25,5,5,4,1,4.0,7,4,2.5555555555555554,4.0,22
Saudi Arabia,female,54,11,4,4,4,3,4.0,7,3,3.5555555555555554,1.6666666666666667,43
Saudi Arabia,male,28,3,0,0,5,2,4.0,5,3,1.7777777777777777,6.0,25
Saudi Arabia,female,37,16,4,4,5,2,4.0,6,3,2.111111111111111,7.0,21
Saudi Arabia,male,33,9,3,3,5,3,4.0,7,1,1.6666666666666667,6.0,24
Saudi Arabia,male,30,12,3,3,5,3,4.0,6,2,1.4444444444444444,7.0,18
Saudi Arabia,female,39,16,7,7,5,3,4.0,7,3,3.111111111111111,4.333333333333333,23
Saudi Arabia,female,36,17,4,4,5,3,4.0,6,3,2.4444444444444446,4.333333333333333,19
Saudi Arabia,female,55,20,1,1,4,2,4.0,6,3,2.7777777777777777,2.3333333333333335,35
Saudi Arabia,male,33,9,2,2,5,3,4.0,6,1,2.3333333333333335,3.6666666666666665,24
Saudi Arabia,male,38,6,2,2,5,4,4.0,6,3,2.5555555555555554,6.0,32
Saudi Arabia,male,50,20,4,4,4,3,4.0,6,3,2.4444444444444446,4.333333333333333,30
Saudi Arabia,male,50,20,4,4,4,3,4.0,6,3,2.4444444444444446,4.333333333333333,30
Saudi Arabia,male,39,12,4,5,4,3,4.0,7,2,2.4444444444444446,4.666666666666667,27
Saudi Arabia,female,25,6,3,3,5,3,4.0,6,2,3.0,5.0,19
Saudi Arabia,female,38,13,3,3,5,3,4.0,6,3,1.5555555555555556,6.0,25
Saudi Arabia,female,29,5,2,2,5,3,4.0,6,3,1.5555555555555556,6.0,24
Saudi Arabia,female,24,1,0,0,5,2,4.0,7,1,2.111111111111111,6.0,23
Saudi Arabia,male,34,7,2,2,5,2,4.0,5,2,1.0,7.0,27
Saudi Arabia,female,37,5,1,1,5,2,4.0,6,2,2.5555555555555554,4.333333333333333,32
Saudi Arabia,female,28,12,5,5,4,2,4.0,7,4,2.6666666666666665,4.666666666666667,16
Saudi Arabia,female,37,20,6,6,3,2,4.0,6,2,1.7777777777777777,6.0,17
Saudi Arabia,female,46,27,6,6,5,1,4.0,6,2,1.8888888888888888,6.0,19
Saudi Arabia,female,31,12,4,4,5,3,4.0,6,1,1.6666666666666667,5.333333333333333,19
Saudi Arabia,male,35,5,1,1,5,3,4.0,6,2,1.2222222222222223,7.0,30
Saudi Arabia,male,38,12,3,3,4,3,4.0,6,1,1.3333333333333333,7.0,26
Saudi Arabia,female,43,14,5,5,5,3,4.0,7,1,3.0,3.0,29
Saudi Arabia,female,34,7,2,2,5,3,4.0,7,3,2.0,5.666666666666667,27
